[2025-03-20 12:41:53,144] [INFO] [Node_ 92] Starting node at localhost:30091 | index= 92 | f=1, k=4
[2025-03-20 12:42:02,057] [INFO] [Node_ 92] Received PRE-PREPARE: id:1742442121036, from:30000, delay:0.4661s, distance:0076.96m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:13,589] [INFO] [Node_ 92] Received PREPARE: id:1742442121036, from:30081, delay:0.9322s, distance:0186.88m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:13,604] [INFO] [Node_ 92] Received PREPARE: id:1742442121036, from:30084, delay:0.6991s, distance:0137.49m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:13,648] [INFO] [Node_ 92] Received PREPARE: id:1742442121036, from:30021, delay:0.6991s, distance:0126.11m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:13,697] [INFO] [Node_ 92] Received PREPARE: id:1742442121036, from:30083, delay:0.6991s, distance:0105.56m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:13,747] [INFO] [Node_ 92] Received PREPARE: id:1742442121036, from:30080, delay:0.4661s, distance:0061.74m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:13,772] [INFO] [Node_ 92] Received PREPARE: id:1742442121036, from:30020, delay:0.4661s, distance:0087.80m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:13,794] [INFO] [Node_ 92] Received PREPARE: id:1742442121036, from:30022, delay:0.4661s, distance:0094.80m (Euclidean), mes_siz_bit:16778840
[2025-03-20 12:42:13,816] [INFO] [Node_ 92] Received PREPARE: id:1742442121036, from:30023, delay:0.9322s, distance:0179.05m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:13,836] [INFO] [Node_ 92] Received PREPARE: id:1742442121036, from:30079, delay:0.9322s, distance:0195.07m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:13,855] [INFO] [Node_ 92] Received PREPARE: id:1742442121036, from:30010, delay:0.9322s, distance:0179.70m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:18,323] [INFO] [Node_ 92] Received PREPARE: id:1742442121036, from:30018, delay:0.6991s, distance:0125.66m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:18,341] [INFO] [Node_ 92] Received PREPARE: id:1742442121036, from:30011, delay:1.3982s, distance:0209.97m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:25,656] [INFO] [Node_ 92] Received PREPARE: id:1742442121036, from:30041, delay:0.9322s, distance:0188.80m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:26,016] [INFO] [Node_ 92] Received PREPARE: id:1742442121036, from:30030, delay:0.6991s, distance:0115.85m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:26,244] [INFO] [Node_ 92] Received PREPARE: id:1742442121036, from:30086, delay:0.6991s, distance:0131.70m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:26,432] [INFO] [Node_ 92] Received PREPARE: id:1742442121036, from:30085, delay:0.4661s, distance:0099.65m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:28,763] [INFO] [Node_ 92] Received PREPARE: id:1742442121036, from:30002, delay:0.6991s, distance:0146.12m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:29,128] [INFO] [Node_ 92] Received PREPARE: id:1742442121036, from:30115, delay:0.4661s, distance:0097.79m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:30,133] [INFO] [Node_ 92] Received PREPARE: id:1742442121036, from:30082, delay:0.4661s, distance:0068.64m (Euclidean), mes_siz_bit:16778848
[2025-03-20 12:42:30,496] [INFO] [Node_ 92] Received PREPARE: id:1742442121036, from:30048, delay:0.6991s, distance:0130.65m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:30,795] [INFO] [Node_ 92] Received PREPARE: id:1742442121036, from:30007, delay:1.3982s, distance:0210.48m (Euclidean), mes_siz_bit:16778856
[2025-03-20 12:42:30,933] [INFO] [Node_ 92] Received PREPARE: id:1742442121036, from:30039, delay:0.4661s, distance:0077.78m (Euclidean), mes_siz_bit:16778864
[2025-03-20 12:42:31,018] [INFO] [Node_ 92] Received PREPARE: id:1742442121036, from:30037, delay:0.9322s, distance:0186.67m (Euclidean), mes_siz_bit:16778856
